=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.05, 0.03, 0.00 | Gyro: -0.3, -0.1, -0.1 || MPU2 Acc: 0.02, -0.05, 0.03 | Gyro: 0.6, 0.1, 0.1 || Time: 12052 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 0.03, 0.12, -0.04 | Gyro: 2.0, 0.1, -0.4 || MPU2 Acc: 0.75, 0.25, -0.14 | Gyro: 2.0, 0.4, -24.8 || Time: 23297 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: -0.06, 0.14, -0.02 | Gyro: 1.8, -0.6, -0.3 || MPU2 Acc: 0.81, 0.09, -0.19 | Gyro: 3.7, -0.2, -25.9 || Time: 23307 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.04, 0.03, 0.09 | Gyro: 2.3, -0.6, -0.5 || MPU2 Acc: 0.93, 0.21, -0.10 | Gyro: 5.1, -0.8, -26.3 || Time: 23317 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 0.00, 0.10, 0.06 | Gyro: 1.8, -1.6, -0.4 || MPU2 Acc: 1.46, 0.06, -0.28 | Gyro: 6.0, 0.2, -26.5 || Time: 23327 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -0.04, 0.08, -0.08 | Gyro: 1.6, -3.5, -0.3 || MPU2 Acc: 1.06, 0.20, -0.28 | Gyro: 8.0, 1.2, -25.6 || Time: 23337 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.05, 0.16, -0.01 | Gyro: 2.2, -4.5, -0.4 || MPU2 Acc: 1.19, 0.21, -0.01 | Gyro: 7.2, 3.8, -24.4 || Time: 23347 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.05, 0.08, 0.03 | Gyro: 2.0, -4.3, -0.4 || MPU2 Acc: 1.41, 0.20, 0.08 | Gyro: 6.4, 4.8, -24.3 || Time: 23358 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -0.01, 0.13, 0.05 | Gyro: 2.1, -4.4, -0.4 || MPU2 Acc: 1.26, 0.26, 0.12 | Gyro: 7.5, 5.4, -24.7 || Time: 23367 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.03, 0.16, 0.00 | Gyro: 2.3, -4.4, -0.7 || MPU2 Acc: 0.65, 0.30, -0.03 | Gyro: 7.2, 4.0, -26.4 || Time: 23377 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -0.04, 0.09, 0.05 | Gyro: 2.9, -5.4, -2.1 || MPU2 Acc: 0.72, 0.17, -0.52 | Gyro: 8.6, 2.7, -29.5 || Time: 23387 ms
Enc Cnt: 36 | Angle: 8.8° || MPU1 Acc: -0.00, 0.14, -0.04 | Gyro: 2.8, -7.1, -2.5 || MPU2 Acc: 0.70, 0.18, -0.45 | Gyro: 12.1, 2.4, -33.3 || Time: 23397 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.03, 0.03, 0.10 | Gyro: 3.3, -9.1, -3.1 || MPU2 Acc: 0.98, 0.23, -0.50 | Gyro: 14.7, 2.0, -36.3 || Time: 23407 ms
Enc Cnt: 39 | Angle: 9.5° || MPU1 Acc: 0.01, 0.14, -0.13 | Gyro: 3.2, -11.1, -3.2 || MPU2 Acc: 1.12, 0.31, -0.19 | Gyro: 17.3, 1.8, -39.2 || Time: 23419 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: -0.08, 0.11, -0.02 | Gyro: 3.2, -13.1, -3.7 || MPU2 Acc: 1.30, 0.15, -0.14 | Gyro: 18.9, 2.7, -41.1 || Time: 23428 ms
Enc Cnt: 42 | Angle: 10.3° || MPU1 Acc: -0.05, 0.15, -0.08 | Gyro: 3.3, -15.2, -4.7 || MPU2 Acc: 1.56, 0.07, -0.43 | Gyro: 21.0, 4.8, -42.2 || Time: 23438 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: -0.03, 0.17, 0.06 | Gyro: 3.0, -16.0, -5.9 || MPU2 Acc: 1.53, 0.20, 0.03 | Gyro: 21.3, 4.9, -43.6 || Time: 23449 ms
Enc Cnt: 45 | Angle: 11.3° || MPU1 Acc: -0.14, -0.03, -0.12 | Gyro: 3.1, -17.9, -6.7 || MPU2 Acc: 1.33, 0.49, -0.00 | Gyro: 21.7, 5.9, -45.3 || Time: 23458 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: 0.14, 0.25, 0.44 | Gyro: 3.0, -15.9, -9.6 || MPU2 Acc: 1.50, -0.20, 0.60 | Gyro: 23.3, 5.5, -47.0 || Time: 23468 ms
Enc Cnt: 48 | Angle: 12.0° || MPU1 Acc: -0.06, 0.13, 0.33 | Gyro: 2.5, -18.0, -11.3 || MPU2 Acc: 1.57, 0.38, 0.46 | Gyro: 20.9, 5.3, -48.7 || Time: 23478 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.16, 0.38, 0.23 | Gyro: 2.7, -16.5, -19.0 || MPU2 Acc: 2.08, -0.68, 0.54 | Gyro: 20.0, 5.3, -51.2 || Time: 23489 ms
Enc Cnt: 50 | Angle: 12.5° || MPU1 Acc: 0.04, 0.46, 0.69 | Gyro: 2.8, -13.6, -25.6 || MPU2 Acc: 1.78, -0.49, 1.39 | Gyro: 21.2, 4.3, -52.5 || Time: 23498 ms
Enc Cnt: 51 | Angle: 12.8° || MPU1 Acc: -0.29, 0.20, -0.02 | Gyro: 4.1, -14.8, -36.3 || MPU2 Acc: 2.50, -0.89, -0.05 | Gyro: 17.8, 2.8, -54.4 || Time: 23508 ms
Enc Cnt: 52 | Angle: 13.0° || MPU1 Acc: -0.19, 0.27, 0.21 | Gyro: 4.3, -12.8, -43.5 || MPU2 Acc: 1.72, -0.29, 0.64 | Gyro: 16.8, 3.6, -55.4 || Time: 23520 ms
Enc Cnt: 52 | Angle: 13.0° || MPU1 Acc: -0.10, 0.38, 0.34 | Gyro: 4.8, -9.5, -52.0 || MPU2 Acc: 2.18, -1.27, 0.81 | Gyro: 16.6, 2.3, -56.0 || Time: 23530 ms
Enc Cnt: 52 | Angle: 13.0° || MPU1 Acc: -0.63, 0.40, 0.30 | Gyro: 5.1, -9.0, -65.4 || MPU2 Acc: 2.63, -2.14, 0.61 | Gyro: 16.8, 2.7, -57.5 || Time: 23540 ms
Enc Cnt: 51 | Angle: 13.0° || MPU1 Acc: -0.74, 0.34, 0.57 | Gyro: 8.2, -10.3, -85.5 || MPU2 Acc: 2.36, -3.22, 0.61 | Gyro: 18.0, 5.2, -60.8 || Time: 23551 ms
Enc Cnt: 50 | Angle: 12.5° || MPU1 Acc: -1.95, 0.36, -0.36 | Gyro: 10.5, -11.7, -105.4 || MPU2 Acc: 2.23, -4.39, 0.25 | Gyro: 19.2, 5.1, -66.0 || Time: 23560 ms
Enc Cnt: 48 | Angle: 12.0° || MPU1 Acc: -1.24, 0.17, 0.54 | Gyro: 16.1, -18.9, -123.4 || MPU2 Acc: 1.45, -3.28, -0.25 | Gyro: 21.3, 6.8, -75.5 || Time: 23570 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: -1.42, -0.33, -0.06 | Gyro: 21.5, -13.3, -140.8 || MPU2 Acc: 1.69, -2.97, 0.86 | Gyro: 21.6, 1.5, -85.8 || Time: 23582 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: -2.58, -1.19, 0.20 | Gyro: 25.4, -10.2, -154.2 || MPU2 Acc: 2.23, -2.87, 2.35 | Gyro: 15.9, 0.2, -93.4 || Time: 23592 ms
Enc Cnt: 40 | Angle: 10.3° || MPU1 Acc: -1.63, -0.87, 0.41 | Gyro: 28.2, -3.9, -169.6 || MPU2 Acc: 1.27, -2.60, 2.41 | Gyro: 9.0, -0.2, -100.6 || Time: 23602 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -1.96, -1.38, 0.63 | Gyro: 31.4, 4.3, -184.4 || MPU2 Acc: 0.73, -2.32, 2.31 | Gyro: 3.2, -3.2, -112.3 || Time: 23612 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -2.64, -2.03, 0.69 | Gyro: 34.3, 10.6, -196.4 || MPU2 Acc: 1.29, -3.10, 1.71 | Gyro: -0.8, -5.3, -123.5 || Time: 23622 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -3.00, -1.50, 0.02 | Gyro: 37.0, 15.7, -212.4 || MPU2 Acc: 1.83, -5.09, 1.01 | Gyro: 1.1, -10.1, -131.7 || Time: 23632 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -5.67, -1.91, 0.44 | Gyro: 36.7, 13.3, -229.8 || MPU2 Acc: 2.50, -6.44, 0.92 | Gyro: 8.6, -7.0, -138.7 || Time: 23642 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -7.99, 1.37, 4.62 | Gyro: 9.4, -20.5, -243.9 || MPU2 Acc: -1.52, -9.69, 3.70 | Gyro: 46.3, -20.8, -133.6 || Time: 23652 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -7.88, -0.82, 2.23 | Gyro: -17.4, -46.2, -244.3 || MPU2 Acc: -0.90, -5.57, 2.12 | Gyro: 80.2, -40.3, -130.0 || Time: 23662 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -7.18, -2.87, 1.38 | Gyro: -30.7, -57.9, -234.7 || MPU2 Acc: 0.92, -2.89, 2.31 | Gyro: 94.9, -53.3, -131.0 || Time: 23672 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -10.52, -6.82, 0.93 | Gyro: -51.4, -66.2, -203.4 || MPU2 Acc: 2.80, -4.53, 2.84 | Gyro: 110.9, -66.9, -140.3 || Time: 23683 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: -5.26, -2.73, 0.78 | Gyro: -62.2, -64.3, -205.6 || MPU2 Acc: 2.79, -4.91, 1.44 | Gyro: 124.1, -84.7, -140.6 || Time: 23692 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -4.22, -2.31, -0.40 | Gyro: -60.5, -61.4, -218.8 || MPU2 Acc: 2.46, -4.24, -0.44 | Gyro: 128.5, -89.6, -138.5 || Time: 23702 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -4.23, -4.10, 1.01 | Gyro: -56.5, -66.0, -229.2 || MPU2 Acc: 1.48, -2.40, -0.59 | Gyro: 131.8, -94.6, -147.6 || Time: 23713 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -7.35, 0.15, 1.03 | Gyro: -64.1, -81.8, -203.4 || MPU2 Acc: 0.87, -0.32, -0.21 | Gyro: 141.4, -95.6, -145.1 || Time: 23723 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -4.19, 4.03, 1.63 | Gyro: -75.5, -99.1, -170.5 || MPU2 Acc: 0.68, 1.63, -0.94 | Gyro: 154.6, -107.8, -114.7 || Time: 23733 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -3.16, 5.27, 0.66 | Gyro: -73.9, -121.3, -127.4 || MPU2 Acc: 1.10, 2.15, -2.38 | Gyro: 153.5, -90.9, -77.2 || Time: 23745 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 1.91, 6.15, 2.49 | Gyro: -56.4, -124.9, -89.5 || MPU2 Acc: 0.31, 2.92, -0.87 | Gyro: 143.6, -65.6, -51.1 || Time: 23754 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -1.86, 3.16, 0.96 | Gyro: -50.5, -122.2, -69.4 || MPU2 Acc: -0.44, 4.13, -0.88 | Gyro: 132.1, -50.4, -32.8 || Time: 23764 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -8.04, 2.43, 1.99 | Gyro: -37.6, -124.3, 3.4 || MPU2 Acc: 0.99, 3.76, -0.45 | Gyro: 131.1, -29.2, -13.0 || Time: 23776 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -4.98, 3.57, 1.42 | Gyro: -44.7, -135.3, 75.9 || MPU2 Acc: -0.57, 3.25, 0.59 | Gyro: 137.7, -15.9, 6.3 || Time: 23786 ms
Enc Cnt: 14 | Angle: 3.2° || MPU1 Acc: 4.04, 7.50, 0.02 | Gyro: -46.8, -134.9, 80.9 || MPU2 Acc: -1.89, -1.40, -0.49 | Gyro: 135.7, -10.9, 30.1 || Time: 23796 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 1.29, 3.35, -0.18 | Gyro: -41.2, -138.7, 71.9 || MPU2 Acc: -0.80, 2.70, -1.35 | Gyro: 128.4, -4.9, 47.5 || Time: 23807 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.07, 2.52, -0.64 | Gyro: -41.3, -137.0, 97.5 || MPU2 Acc: -1.12, 4.43, -0.77 | Gyro: 128.8, -0.3, 55.6 || Time: 23816 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 3.20, 5.15, -1.86 | Gyro: -47.9, -133.2, 111.6 || MPU2 Acc: -2.13, 2.96, -0.93 | Gyro: 124.5, -3.1, 70.4 || Time: 23826 ms
Enc Cnt: 24 | Angle: 5.7° || MPU1 Acc: 2.81, 4.56, -2.43 | Gyro: -55.7, -128.4, 117.7 || MPU2 Acc: -1.82, 3.40, -1.67 | Gyro: 118.4, -11.3, 90.1 || Time: 23838 ms
Enc Cnt: 26 | Angle: 6.2° || MPU1 Acc: 1.62, 3.72, -2.86 | Gyro: -65.6, -125.3, 132.1 || MPU2 Acc: -1.59, 3.56, -1.68 | Gyro: 116.2, -16.1, 103.0 || Time: 23847 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 2.72, 4.44, -3.61 | Gyro: -79.9, -121.8, 141.9 || MPU2 Acc: -2.28, 2.46, -1.92 | Gyro: 114.6, -27.5, 116.6 || Time: 23857 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 2.81, 4.22, -4.16 | Gyro: -97.0, -117.2, 142.3 || MPU2 Acc: -2.39, 1.85, -2.44 | Gyro: 112.8, -44.8, 131.3 || Time: 23869 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 2.71, 3.64, -4.72 | Gyro: -114.6, -112.8, 145.0 || MPU2 Acc: -1.81, 2.38, -2.22 | Gyro: 113.5, -61.2, 140.4 || Time: 23879 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: 2.88, 3.71, -5.75 | Gyro: -134.1, -106.6, 145.8 || MPU2 Acc: -1.88, 1.72, -2.71 | Gyro: 109.9, -78.3, 149.5 || Time: 23889 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 2.53, 3.74, -6.72 | Gyro: -154.9, -100.3, 143.1 || MPU2 Acc: -1.62, 0.70, -3.33 | Gyro: 109.3, -100.0, 160.4 || Time: 23899 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: 1.39, 3.44, -7.44 | Gyro: -176.7, -93.4, 141.5 || MPU2 Acc: -1.08, 0.10, -4.00 | Gyro: 108.5, -121.0, 172.3 || Time: 23909 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.69, 3.04, -7.87 | Gyro: -200.0, -89.3, 144.2 || MPU2 Acc: -0.82, -0.09, -4.39 | Gyro: 109.9, -141.9, 182.0 || Time: 23919 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.91, 2.25, -8.42 | Gyro: -220.9, -84.4, 144.5 || MPU2 Acc: 0.29, -0.66, -4.92 | Gyro: 107.7, -159.8, 192.3 || Time: 23930 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.87, 1.53, -9.16 | Gyro: -236.5, -78.8, 140.7 || MPU2 Acc: 0.95, -1.17, -5.47 | Gyro: 108.1, -176.4, 200.6 || Time: 23939 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.62, 0.72, -9.53 | Gyro: -250.2, -74.0, 134.4 || MPU2 Acc: 1.20, -1.34, -6.06 | Gyro: 106.5, -190.8, 204.8 || Time: 23949 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.22, 0.18, -10.24 | Gyro: -264.4, -68.0, 127.4 || MPU2 Acc: 1.69, -1.55, -6.55 | Gyro: 103.6, -206.5, 207.7 || Time: 23960 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.39, -0.25, -10.57 | Gyro: -275.6, -63.4, 124.2 || MPU2 Acc: 2.39, -1.88, -6.79 | Gyro: 103.1, -217.4, 211.5 || Time: 23969 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -1.27, -0.53, -11.20 | Gyro: -286.8, -59.7, 122.7 || MPU2 Acc: 2.47, -2.47, -7.40 | Gyro: 100.1, -229.6, 212.3 || Time: 23979 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -1.38, -0.73, -11.81 | Gyro: -299.5, -55.6, 119.9 || MPU2 Acc: 2.56, -3.12, -7.89 | Gyro: 98.6, -242.8, 214.0 || Time: 23990 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -1.14, -0.93, -12.22 | Gyro: -310.1, -52.7, 114.6 || MPU2 Acc: 2.82, -3.27, -8.24 | Gyro: 97.9, -254.0, 215.0 || Time: 24000 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -1.15, -1.59, -12.43 | Gyro: -319.8, -50.5, 107.8 || MPU2 Acc: 3.01, -3.51, -8.53 | Gyro: 97.1, -265.5, 214.5 || Time: 24010 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -1.20, -2.03, -12.07 | Gyro: -325.8, -46.0, 99.1 || MPU2 Acc: 2.92, -3.24, -8.43 | Gyro: 94.1, -275.3, 210.2 || Time: 24021 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -1.27, -2.31, -11.91 | Gyro: -330.2, -43.7, 94.8 || MPU2 Acc: 3.19, -3.42, -8.59 | Gyro: 92.5, -282.1, 206.3 || Time: 24031 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -1.62, -2.32, -11.86 | Gyro: -333.2, -42.2, 91.0 || MPU2 Acc: 3.60, -3.30, -8.35 | Gyro: 91.4, -287.4, 204.5 || Time: 24041 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -1.77, -2.41, -11.07 | Gyro: -334.4, -39.9, 87.9 || MPU2 Acc: 3.85, -3.24, -8.03 | Gyro: 87.8, -287.8, 201.9 || Time: 24051 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -1.25, -2.81, -11.52 | Gyro: -335.3, -38.2, 83.2 || MPU2 Acc: 3.97, -2.94, -8.57 | Gyro: 83.2, -292.1, 200.3 || Time: 24064 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -1.17, -3.07, -11.33 | Gyro: -334.6, -34.7, 78.8 || MPU2 Acc: 4.18, -2.99, -8.38 | Gyro: 79.5, -292.9, 197.6 || Time: 24073 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -1.15, -3.51, -11.87 | Gyro: -335.1, -31.3, 75.4 || MPU2 Acc: 4.02, -2.62, -8.40 | Gyro: 75.1, -296.0, 196.0 || Time: 24083 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.92, -3.92, -12.24 | Gyro: -338.9, -25.6, 72.3 || MPU2 Acc: 4.23, -2.36, -8.55 | Gyro: 68.0, -300.5, 192.0 || Time: 24093 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: -0.75, -4.46, -12.87 | Gyro: -342.6, -19.2, 68.7 || MPU2 Acc: 4.51, -2.17, -8.66 | Gyro: 61.9, -306.3, 187.5 || Time: 24103 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -0.54, -5.35, -13.09 | Gyro: -344.7, -11.9, 64.0 || MPU2 Acc: 5.03, -2.11, -9.11 | Gyro: 55.2, -313.1, 183.2 || Time: 24113 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.27, -6.45, -13.12 | Gyro: -345.3, -4.2, 57.3 || MPU2 Acc: 5.86, -2.26, -9.55 | Gyro: 46.1, -316.4, 174.6 || Time: 24124 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.04, -7.37, -13.08 | Gyro: -340.9, 2.4, 49.3 || MPU2 Acc: 6.63, -2.19, -9.89 | Gyro: 38.3, -315.5, 164.9 || Time: 24133 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.34, -8.34, -12.67 | Gyro: -332.0, 10.5, 39.5 || MPU2 Acc: 7.40, -1.74, -9.82 | Gyro: 29.9, -312.9, 154.3 || Time: 24143 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.25, -9.01, -11.86 | Gyro: -318.2, 19.9, 31.3 || MPU2 Acc: 8.00, -1.35, -9.39 | Gyro: 18.3, -303.5, 140.6 || Time: 24154 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.32, -9.33, -10.86 | Gyro: -302.2, 27.9, 24.2 || MPU2 Acc: 8.36, -1.11, -8.96 | Gyro: 7.6, -291.5, 128.6 || Time: 24164 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: -0.05, -9.46, -9.92 | Gyro: -284.8, 35.0, 19.5 || MPU2 Acc: 9.09, -0.89, -8.65 | Gyro: -3.9, -273.6, 117.1 || Time: 24174 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 3.60, -8.95, -6.37 | Gyro: -256.6, 39.9, 10.8 || MPU2 Acc: 9.39, 1.16, -6.89 | Gyro: -17.9, -249.1, 106.8 || Time: 24186 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: 1.63, -11.11, -2.47 | Gyro: -228.6, 47.4, 3.4 || MPU2 Acc: 11.58, 2.11, -3.50 | Gyro: -21.9, -229.6, 104.8 || Time: 24195 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -2.94, -13.08, 0.89 | Gyro: -194.4, 45.9, 3.4 || MPU2 Acc: 13.16, -2.23, -1.33 | Gyro: -21.0, -188.5, 92.9 || Time: 24205 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -3.79, -12.09, 1.98 | Gyro: -152.2, 21.7, 1.9 || MPU2 Acc: 10.23, -2.90, -1.62 | Gyro: -11.9, -139.0, 71.2 || Time: 24217 ms
Enc Cnt: 5 | Angle: 1.5° || MPU1 Acc: -0.43, -10.08, 0.70 | Gyro: -128.8, 9.2, -6.0 || MPU2 Acc: 8.52, -1.65, -1.50 | Gyro: -2.0, -116.3, 54.1 || Time: 24227 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 2.52, -8.94, -1.30 | Gyro: -108.7, 6.0, -22.6 || MPU2 Acc: 8.14, 0.40, -1.62 | Gyro: -1.6, -99.8, 41.6 || Time: 24237 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: 4.04, -7.99, -3.18 | Gyro: -95.9, 14.3, -37.4 || MPU2 Acc: 6.46, 2.49, -1.56 | Gyro: -10.8, -90.8, 29.3 || Time: 24248 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 5.69, -6.30, -4.50 | Gyro: -95.7, 27.3, -52.8 || MPU2 Acc: 4.58, 3.01, -1.75 | Gyro: -19.1, -96.7, 20.4 || Time: 24257 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 4.15, -5.52, -5.18 | Gyro: -103.9, 42.2, -71.1 || MPU2 Acc: 2.87, 2.11, -1.68 | Gyro: -27.2, -112.5, 12.0 || Time: 24267 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 1.27, -4.86, -4.42 | Gyro: -119.9, 47.8, -78.0 || MPU2 Acc: 2.50, 1.39, -1.70 | Gyro: -30.8, -133.8, 4.0 || Time: 24279 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -0.76, -4.81, -3.26 | Gyro: -135.9, 45.8, -73.4 || MPU2 Acc: 2.22, 0.71, -1.17 | Gyro: -27.4, -150.3, 0.7 || Time: 24288 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -1.02, -4.63, -1.89 | Gyro: -151.1, 37.8, -67.7 || MPU2 Acc: 2.39, -0.26, -0.84 | Gyro: -18.5, -165.6, -1.4 || Time: 24298 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.30, -5.52, -0.85 | Gyro: -159.8, 24.4, -68.0 || MPU2 Acc: 3.56, 0.01, -0.80 | Gyro: -7.4, -172.7, -4.7 || Time: 24310 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 1.00, -6.14, -0.28 | Gyro: -156.8, 18.9, -70.6 || MPU2 Acc: 4.69, 0.86, -1.19 | Gyro: -4.6, -168.9, -9.0 || Time: 24320 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 1.46, -6.06, -0.20 | Gyro: -146.2, 16.8, -68.9 || MPU2 Acc: 5.36, 2.02, -1.91 | Gyro: -4.1, -158.9, -12.2 || Time: 24330 ms
Enc Cnt: -11 | Angle: -3.0° || MPU1 Acc: -10.52, -19.02, -4.11 | Gyro: -125.8, 37.3, -3.3 || MPU2 Acc: 9.59, -0.54, -4.21 | Gyro: -5.3, -153.2, -23.4 || Time: 24340 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -0.07, -2.17, 2.48 | Gyro: -113.2, -42.6, 46.6 || MPU2 Acc: 5.97, -5.88, -5.05 | Gyro: 20.8, -90.1, -25.3 || Time: 24350 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 5.31, -6.12, 3.53 | Gyro: -90.5, 20.9, -1.6 || MPU2 Acc: 7.91, -9.72, 10.96 | Gyro: 58.2, -83.3, -23.2 || Time: 24360 ms
Enc Cnt: -2 | Angle: -0.8° || MPU1 Acc: 1.61, -6.74, -1.41 | Gyro: -35.1, -1.7, -7.7 || MPU2 Acc: 5.77, 6.34, 2.86 | Gyro: 25.9, -41.0, -43.7 || Time: 24371 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 0.45, -1.86, -2.13 | Gyro: -24.7, 24.8, 8.3 || MPU2 Acc: 6.64, -0.80, -1.80 | Gyro: 7.7, -39.9, -37.2 || Time: 24380 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -0.05, -0.11, 0.34 | Gyro: -10.2, 11.8, 0.8 || MPU2 Acc: 3.88, -2.14, -1.64 | Gyro: -1.4, -12.2, -22.8 || Time: 24390 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.13, -0.18, 0.32 | Gyro: 2.7, 13.8, 1.3 || MPU2 Acc: -0.22, 0.03, 0.76 | Gyro: -4.6, -5.7, -25.9 || Time: 24400 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.20, 0.02, 1.00 | Gyro: 1.9, 13.0, 0.4 || MPU2 Acc: -1.64, 0.99, 1.94 | Gyro: -8.6, -5.8, -34.6 || Time: 24410 ms
Enc Cnt: 5 | Angle: 1.0° || MPU1 Acc: 0.09, 0.14, 0.52 | Gyro: 2.5, 16.9, 0.6 || MPU2 Acc: 0.18, 0.18, 1.24 | Gyro: -12.7, -9.9, -36.0 || Time: 24420 ms
