=== New Logging Session ===
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.00, 0.01, 0.03 | Gyro: -0.1, -0.1, 0.1 || MPU2 Acc: 0.03, 0.04, 0.07 | Gyro: 0.1, -0.3, 0.0 || Time: 12042 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -1.88, 0.49, -5.91 | Gyro: -3.0, -16.1, -11.5 || MPU2 Acc: 0.72, 0.74, -1.83 | Gyro: 12.2, 3.9, -24.8 || Time: 50832 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.11, 0.20, -0.11 | Gyro: 2.8, -12.3, -12.0 || MPU2 Acc: 0.95, -0.34, 0.24 | Gyro: 14.4, 4.5, -23.7 || Time: 50843 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.39, -0.28, 0.61 | Gyro: 4.5, -12.9, -15.1 || MPU2 Acc: 1.44, -0.15, 0.18 | Gyro: 14.3, 5.4, -25.0 || Time: 50853 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.30, -0.28, 0.59 | Gyro: 4.1, -14.2, -16.8 || MPU2 Acc: 1.16, 0.05, 0.43 | Gyro: 15.2, 4.9, -25.5 || Time: 50863 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.14, -0.25, 0.83 | Gyro: 4.6, -14.1, -18.9 || MPU2 Acc: 0.93, 0.21, 0.61 | Gyro: 14.4, 5.2, -26.7 || Time: 50873 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.32, -0.36, 0.54 | Gyro: 4.4, -14.5, -20.3 || MPU2 Acc: 1.21, 0.18, 0.68 | Gyro: 14.4, 5.8, -27.8 || Time: 50883 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -1.18, -0.68, -2.48 | Gyro: 5.1, -21.3, -21.4 || MPU2 Acc: 1.93, 1.27, -2.58 | Gyro: 10.1, 6.6, -30.2 || Time: 50893 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.65, -0.38, 0.34 | Gyro: 4.4, -12.7, -25.9 || MPU2 Acc: 0.57, -0.03, 0.64 | Gyro: 14.2, 0.5, -31.6 || Time: 50903 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.31, -0.29, 0.52 | Gyro: 3.7, -12.4, -29.8 || MPU2 Acc: 0.47, 0.09, 0.90 | Gyro: 15.2, 1.0, -33.6 || Time: 50913 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -1.22, -0.40, -0.35 | Gyro: 5.9, -9.7, -31.8 || MPU2 Acc: 1.24, -0.43, 1.58 | Gyro: 14.7, 3.3, -36.0 || Time: 50923 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -1.07, 0.13, -0.31 | Gyro: 4.9, -13.8, -34.6 || MPU2 Acc: 1.38, -0.15, -0.54 | Gyro: 14.4, 0.9, -39.6 || Time: 50933 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -2.18, -0.06, -0.84 | Gyro: 6.6, -12.0, -44.9 || MPU2 Acc: 1.29, -1.71, -0.07 | Gyro: 16.9, -0.1, -43.6 || Time: 50945 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -2.44, -0.93, 0.84 | Gyro: 7.8, -9.4, -53.3 || MPU2 Acc: 1.41, -2.17, 2.22 | Gyro: 19.1, -0.7, -47.4 || Time: 50954 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -1.73, -0.68, 0.66 | Gyro: 7.6, -12.0, -58.4 || MPU2 Acc: 2.08, -1.42, 0.92 | Gyro: 17.0, -0.2, -50.6 || Time: 50964 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.85, -0.49, 0.85 | Gyro: 7.7, -8.8, -63.3 || MPU2 Acc: 1.98, -1.06, 2.09 | Gyro: 17.3, 1.1, -51.3 || Time: 50974 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -1.17, -0.50, 0.37 | Gyro: 10.3, -4.0, -71.3 || MPU2 Acc: 1.94, -1.42, 2.19 | Gyro: 14.0, 1.4, -53.0 || Time: 50984 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.84, -1.48, 1.14 | Gyro: 11.1, -0.2, -78.9 || MPU2 Acc: 1.90, -0.36, 1.64 | Gyro: 8.1, -0.2, -57.0 || Time: 50994 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -2.45, -0.86, 0.80 | Gyro: 16.9, 12.2, -86.4 || MPU2 Acc: 2.92, -3.18, 2.36 | Gyro: 3.7, 3.3, -66.5 || Time: 51005 ms
Enc Cnt: 14 | Angle: 3.7° || MPU1 Acc: -3.89, -0.13, 1.25 | Gyro: 15.6, 11.5, -103.0 || MPU2 Acc: 0.92, -5.43, 0.45 | Gyro: 7.7, -3.9, -71.4 || Time: 51015 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -6.50, -1.87, -0.40 | Gyro: 16.4, 7.2, -122.0 || MPU2 Acc: 1.75, -5.17, 0.80 | Gyro: 6.9, -6.7, -85.4 || Time: 51025 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -2.75, -1.51, 0.33 | Gyro: 18.9, 9.7, -142.4 || MPU2 Acc: 0.44, -4.88, -0.08 | Gyro: 8.6, -12.5, -98.0 || Time: 51035 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -4.90, -2.72, 0.65 | Gyro: 21.9, 8.0, -144.9 || MPU2 Acc: 2.47, -5.29, 0.84 | Gyro: 8.8, -6.6, -116.9 || Time: 51045 ms
Enc Cnt: 8 | Angle: 2.2° || MPU1 Acc: -5.94, -2.10, 1.91 | Gyro: 20.7, 2.2, -161.1 || MPU2 Acc: 2.69, -6.32, 3.29 | Gyro: 19.2, -7.6, -130.1 || Time: 51055 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -5.42, -1.96, 1.17 | Gyro: 17.9, -3.0, -168.8 || MPU2 Acc: 2.31, -4.50, 2.46 | Gyro: 29.4, -13.3, -136.6 || Time: 51065 ms
Enc Cnt: 5 | Angle: 1.5° || MPU1 Acc: -3.98, -1.86, -0.08 | Gyro: 13.2, -4.2, -177.6 || MPU2 Acc: 1.55, -1.59, 1.27 | Gyro: 31.3, -14.4, -139.8 || Time: 51077 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -0.49, -0.65, 0.96 | Gyro: 11.8, -2.7, -183.3 || MPU2 Acc: 0.61, -1.55, 1.02 | Gyro: 33.3, -15.8, -141.0 || Time: 51087 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -1.11, -0.31, 0.89 | Gyro: 9.8, -3.1, -190.4 || MPU2 Acc: 0.70, -0.78, 0.86 | Gyro: 33.5, -18.0, -139.7 || Time: 51097 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -1.68, 0.10, 1.36 | Gyro: 5.7, -4.5, -187.2 || MPU2 Acc: 0.60, -0.37, 0.86 | Gyro: 35.5, -20.8, -133.2 || Time: 51108 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 0.38, -1.08, 1.52 | Gyro: 2.3, -8.8, -183.9 || MPU2 Acc: -0.19, 0.42, 0.14 | Gyro: 36.7, -25.6, -122.3 || Time: 51117 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 0.04, 1.49, 0.97 | Gyro: -2.9, -9.6, -184.6 || MPU2 Acc: -0.25, -0.42, 0.95 | Gyro: 42.5, -23.9, -118.4 || Time: 51127 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -0.87, 1.16, 0.64 | Gyro: -6.1, -18.1, -162.1 || MPU2 Acc: 0.24, 4.11, -0.17 | Gyro: 38.4, -24.4, -96.9 || Time: 51139 ms
Enc Cnt: -9 | Angle: -2.0° || MPU1 Acc: 0.12, 2.14, 0.67 | Gyro: -8.5, -18.7, -133.8 || MPU2 Acc: -0.86, 3.65, -0.47 | Gyro: 37.6, -23.9, -78.9 || Time: 51148 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.89, 2.84, 0.70 | Gyro: -5.6, -20.9, -110.8 || MPU2 Acc: -1.42, 3.43, -1.20 | Gyro: 34.6, -18.2, -61.0 || Time: 51158 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 1.54, 1.39, 2.24 | Gyro: -0.3, -24.6, -90.7 || MPU2 Acc: -1.37, 4.22, -1.31 | Gyro: 33.4, -9.8, -47.2 || Time: 51168 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: 1.16, 2.23, 1.76 | Gyro: 2.6, -27.3, -54.2 || MPU2 Acc: -1.80, 4.56, -0.83 | Gyro: 32.4, -1.9, -39.1 || Time: 51178 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -0.30, 3.36, 0.47 | Gyro: 3.6, -27.0, -18.7 || MPU2 Acc: -1.35, 4.51, -0.66 | Gyro: 31.1, 2.8, -19.8 || Time: 51188 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 2.07, 2.82, 0.82 | Gyro: 3.0, -30.1, 8.3 || MPU2 Acc: -1.49, 3.77, -0.94 | Gyro: 30.1, 6.7, -1.4 || Time: 51199 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 2.16, 2.57, 0.25 | Gyro: 1.5, -31.4, 27.9 || MPU2 Acc: -1.64, 3.49, -0.74 | Gyro: 28.2, 9.0, 11.0 || Time: 51209 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 3.09, 2.55, 0.06 | Gyro: 0.2, -30.7, 36.0 || MPU2 Acc: -1.58, 3.79, -0.56 | Gyro: 25.4, 9.7, 23.6 || Time: 51219 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 3.45, 2.52, -0.04 | Gyro: -5.7, -28.5, 46.8 || MPU2 Acc: -1.88, 3.64, -0.49 | Gyro: 21.1, 7.4, 37.7 || Time: 51231 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 2.84, 2.37, -0.15 | Gyro: -11.7, -25.6, 55.4 || MPU2 Acc: -1.78, 3.49, -0.43 | Gyro: 18.3, 3.3, 49.5 || Time: 51241 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: 2.55, 2.29, -0.35 | Gyro: -18.2, -23.6, 64.4 || MPU2 Acc: -1.48, 3.24, -0.59 | Gyro: 15.1, -1.4, 60.6 || Time: 51251 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: 2.09, 1.73, -0.17 | Gyro: -24.5, -22.3, 74.9 || MPU2 Acc: -1.12, 2.91, -0.49 | Gyro: 13.8, -5.3, 72.8 || Time: 51262 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 1.80, 1.31, -0.02 | Gyro: -29.5, -22.4, 82.7 || MPU2 Acc: -0.97, 2.57, -0.32 | Gyro: 13.1, -8.5, 81.1 || Time: 51271 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 1.64, 1.04, -0.20 | Gyro: -35.2, -22.3, 89.9 || MPU2 Acc: -0.94, 2.41, -0.37 | Gyro: 13.2, -13.3, 88.5 || Time: 51281 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 1.41, 0.75, -0.28 | Gyro: -41.6, -22.5, 97.2 || MPU2 Acc: -0.83, 2.24, -0.29 | Gyro: 14.6, -17.4, 96.3 || Time: 51291 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 1.12, 0.73, -0.41 | Gyro: -48.4, -21.9, 103.6 || MPU2 Acc: -0.75, 1.95, -0.33 | Gyro: 14.7, -23.8, 103.7 || Time: 51302 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 1.00, 0.71, -0.55 | Gyro: -55.9, -22.4, 109.8 || MPU2 Acc: -0.55, 1.61, -0.36 | Gyro: 16.3, -29.6, 110.1 || Time: 51311 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 0.83, 0.62, -0.63 | Gyro: -63.4, -23.0, 115.1 || MPU2 Acc: -0.38, 1.25, -0.37 | Gyro: 17.9, -35.7, 117.5 || Time: 51321 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.61, 0.39, -0.75 | Gyro: -72.6, -23.5, 118.4 || MPU2 Acc: -0.36, 0.97, -0.30 | Gyro: 19.3, -43.6, 124.9 || Time: 51332 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.49, 0.40, -0.96 | Gyro: -80.9, -23.8, 119.5 || MPU2 Acc: -0.39, 0.65, -0.23 | Gyro: 21.3, -51.0, 128.9 || Time: 51342 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.28, 0.20, -1.14 | Gyro: -90.5, -24.4, 120.2 || MPU2 Acc: -0.19, 0.32, -0.26 | Gyro: 24.5, -59.4, 134.9 || Time: 51352 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -0.04, 0.16, -1.54 | Gyro: -104.2, -24.6, 119.2 || MPU2 Acc: -0.08, -0.15, -0.21 | Gyro: 28.0, -71.0, 141.4 || Time: 51364 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -0.46, 0.03, -1.93 | Gyro: -116.9, -24.8, 118.1 || MPU2 Acc: 0.07, -0.53, -0.33 | Gyro: 30.8, -82.2, 146.0 || Time: 51374 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -0.76, -0.23, -2.30 | Gyro: -131.1, -25.1, 117.1 || MPU2 Acc: 0.36, -0.75, -0.39 | Gyro: 33.8, -94.8, 151.4 || Time: 51384 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -1.28, -0.94, -2.75 | Gyro: -148.3, -24.9, 115.1 || MPU2 Acc: 0.92, -1.22, -0.61 | Gyro: 38.2, -110.8, 156.5 || Time: 51396 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -2.54, -1.76, -2.80 | Gyro: -159.0, -23.8, 116.0 || MPU2 Acc: 1.50, -1.36, -0.45 | Gyro: 39.4, -121.3, 158.1 || Time: 51406 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -3.57, -2.39, -2.77 | Gyro: -169.1, -24.1, 116.2 || MPU2 Acc: 2.47, -1.61, -0.51 | Gyro: 43.1, -131.3, 161.6 || Time: 51416 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -2.01, -3.14, -2.78 | Gyro: -177.9, -27.0, 111.4 || MPU2 Acc: 3.06, -2.46, -1.13 | Gyro: 47.7, -138.1, 161.7 || Time: 51429 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -1.95, -3.70, -2.97 | Gyro: -180.8, -28.8, 103.4 || MPU2 Acc: 3.41, -2.54, -1.38 | Gyro: 50.1, -142.7, 158.0 || Time: 51438 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -1.59, -4.23, -2.93 | Gyro: -183.5, -30.5, 94.2 || MPU2 Acc: 3.82, -2.11, -1.71 | Gyro: 53.4, -145.7, 152.5 || Time: 51448 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -1.74, -4.46, -3.25 | Gyro: -185.5, -31.2, 88.3 || MPU2 Acc: 3.96, -2.11, -1.76 | Gyro: 56.5, -149.8, 147.3 || Time: 51458 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -2.11, -4.57, -3.52 | Gyro: -186.9, -32.2, 81.6 || MPU2 Acc: 4.29, -2.10, -1.95 | Gyro: 57.1, -150.8, 142.7 || Time: 51468 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -1.89, -4.77, -3.63 | Gyro: -187.5, -32.6, 75.2 || MPU2 Acc: 4.30, -1.90, -2.09 | Gyro: 58.3, -152.3, 137.5 || Time: 51478 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -1.69, -4.67, -3.90 | Gyro: -189.3, -33.1, 69.1 || MPU2 Acc: 4.28, -1.85, -2.26 | Gyro: 60.7, -155.7, 133.0 || Time: 51489 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -1.26, -4.76, -4.00 | Gyro: -189.8, -33.4, 63.3 || MPU2 Acc: 4.38, -1.55, -2.34 | Gyro: 60.5, -156.4, 129.5 || Time: 51498 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -0.69, -4.57, -4.10 | Gyro: -189.5, -32.3, 57.1 || MPU2 Acc: 4.12, -1.00, -2.49 | Gyro: 58.8, -157.1, 124.3 || Time: 51508 ms
Enc Cnt: -10 | Angle: -2.2° || MPU1 Acc: -0.20, -4.43, -4.34 | Gyro: -191.0, -29.0, 50.9 || MPU2 Acc: 3.82, -0.54, -2.57 | Gyro: 57.1, -160.5, 121.5 || Time: 51519 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -0.15, -4.57, -4.73 | Gyro: -195.2, -25.7, 46.5 || MPU2 Acc: 3.66, -0.40, -2.61 | Gyro: 54.5, -166.5, 118.5 || Time: 51529 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 0.01, -4.63, -4.69 | Gyro: -201.4, -23.0, 40.9 || MPU2 Acc: 3.49, -0.49, -2.51 | Gyro: 52.9, -173.7, 113.8 || Time: 51539 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 0.52, -4.94, -4.43 | Gyro: -209.8, -20.5, 31.5 || MPU2 Acc: 3.26, -0.53, -2.48 | Gyro: 54.5, -184.9, 107.8 || Time: 51550 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: 0.80, -5.06, -4.32 | Gyro: -217.9, -19.8, 21.1 || MPU2 Acc: 3.25, -0.50, -2.43 | Gyro: 56.6, -195.4, 102.5 || Time: 51560 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: 1.51, -4.80, -4.42 | Gyro: -226.3, -18.5, 10.1 || MPU2 Acc: 3.31, 0.22, -2.26 | Gyro: 55.6, -204.6, 97.2 || Time: 51570 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 2.19, -4.59, -5.04 | Gyro: -239.6, -12.9, -2.1 || MPU2 Acc: 2.59, 0.86, -2.31 | Gyro: 53.6, -220.8, 94.5 || Time: 51582 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 1.90, -4.75, -4.74 | Gyro: -250.5, -8.7, -10.0 || MPU2 Acc: 2.52, 0.99, -2.46 | Gyro: 52.5, -235.3, 92.0 || Time: 51591 ms
Enc Cnt: -19 | Angle: -4.5° || MPU1 Acc: 2.22, -4.86, -3.17 | Gyro: -260.5, -7.0, -16.2 || MPU2 Acc: 2.58, 0.89, -2.51 | Gyro: 50.8, -246.9, 88.5 || Time: 51601 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 0.85, -4.68, -3.62 | Gyro: -266.6, -1.7, -22.9 || MPU2 Acc: 2.97, 0.18, -1.90 | Gyro: 51.4, -255.2, 85.0 || Time: 51613 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: 0.71, -4.94, -3.28 | Gyro: -268.9, -6.8, -20.1 || MPU2 Acc: 3.32, 0.55, -2.58 | Gyro: 50.8, -256.6, 81.6 || Time: 51623 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: 1.36, -5.01, -3.41 | Gyro: -272.1, -9.1, -23.4 || MPU2 Acc: 2.82, 0.38, -2.97 | Gyro: 52.9, -260.4, 80.0 || Time: 51633 ms
Enc Cnt: -24 | Angle: -6.0° || MPU1 Acc: 1.37, -5.80, -3.18 | Gyro: -270.5, -9.8, -26.7 || MPU2 Acc: 3.26, 0.79, -3.28 | Gyro: 54.8, -261.6, 75.8 || Time: 51643 ms
Enc Cnt: -26 | Angle: -6.2° || MPU1 Acc: 1.69, -6.06, -3.26 | Gyro: -265.7, -10.5, -29.8 || MPU2 Acc: 3.90, 0.96, -3.97 | Gyro: 55.0, -256.8, 70.4 || Time: 51653 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 1.85, -6.64, -3.55 | Gyro: -258.1, -11.2, -33.5 || MPU2 Acc: 4.15, 0.93, -4.34 | Gyro: 54.9, -250.9, 64.5 || Time: 51663 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: 2.70, -8.10, -3.84 | Gyro: -224.6, -9.4, -40.6 || MPU2 Acc: 6.25, 2.28, -6.53 | Gyro: 49.5, -222.6, 45.0 || Time: 51684 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: 2.57, -8.11, -4.22 | Gyro: -200.1, -10.7, -43.1 || MPU2 Acc: 6.46, 1.74, -5.50 | Gyro: 40.4, -199.2, 33.7 || Time: 51694 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: 3.79, -7.82, -4.31 | Gyro: -177.9, -5.9, -46.9 || MPU2 Acc: 6.66, 2.43, -5.51 | Gyro: 31.2, -176.3, 26.2 || Time: 51704 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: 4.20, -9.91, -3.25 | Gyro: -144.5, -4.3, -49.1 || MPU2 Acc: 7.66, 4.31, -7.52 | Gyro: 17.5, -151.7, 15.5 || Time: 51715 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: -10.47, -9.26, -5.90 | Gyro: -117.4, 21.1, 33.3 || MPU2 Acc: 11.19, -2.24, -0.72 | Gyro: 27.3, -126.2, 2.5 || Time: 51725 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: -1.43, -7.90, 3.54 | Gyro: -86.9, -10.3, 53.8 || MPU2 Acc: 11.44, 0.69, 0.24 | Gyro: 27.5, -74.5, 22.1 || Time: 51735 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: -6.75, -18.99, 3.38 | Gyro: -42.9, 25.7, 28.0 || MPU2 Acc: 15.27, -5.62, -4.01 | Gyro: 29.2, -58.3, -22.8 || Time: 51745 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: 1.99, 3.08, -0.86 | Gyro: -6.1, -2.7, 23.6 || MPU2 Acc: 0.84, -5.15, 0.02 | Gyro: 19.4, 18.1, -7.9 || Time: 51755 ms
Enc Cnt: -23 | Angle: -6.0° || MPU1 Acc: -0.91, 0.00, 1.52 | Gyro: -1.5, 8.8, 22.3 || MPU2 Acc: 2.37, -1.72, 3.37 | Gyro: 15.4, 7.3, -5.8 || Time: 51765 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: -1.50, -0.47, 0.33 | Gyro: -1.6, 0.1, 1.5 || MPU2 Acc: -0.46, -0.95, -0.66 | Gyro: 9.8, -13.4, -10.4 || Time: 51775 ms
Enc Cnt: -22 | Angle: -5.7° || MPU1 Acc: -0.29, -0.30, 1.21 | Gyro: 0.4, -1.9, -2.6 || MPU2 Acc: -2.81, 1.27, 2.04 | Gyro: 8.3, -7.1, -15.4 || Time: 51786 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: -0.07, 0.09, 0.36 | Gyro: -0.9, 2.4, -0.4 || MPU2 Acc: -1.41, 0.24, 1.61 | Gyro: 2.5, -5.0, -14.9 || Time: 51796 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: -0.10, 0.03, 0.57 | Gyro: -0.7, 7.2, 1.3 || MPU2 Acc: -0.13, -0.28, 1.38 | Gyro: -3.1, -4.2, -12.2 || Time: 51806 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: -0.06, -0.00, 0.93 | Gyro: -0.3, 9.7, 0.8 || MPU2 Acc: -0.56, -0.02, 1.60 | Gyro: -7.3, -4.9, -12.3 || Time: 51816 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: -0.02, -0.10, 1.10 | Gyro: -0.7, 11.8, 1.2 || MPU2 Acc: -1.05, 0.31, 1.46 | Gyro: -9.5, -8.0, -14.4 || Time: 51826 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: -0.20, -0.06, 0.77 | Gyro: -1.2, 13.5, 1.4 || MPU2 Acc: -0.95, 0.22, 1.01 | Gyro: -10.9, -8.6, -15.3 || Time: 51836 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: -0.02, 0.01, 0.73 | Gyro: -1.2, 16.0, 1.8 || MPU2 Acc: -0.99, 0.12, 1.25 | Gyro: -12.2, -9.7, -15.9 || Time: 51847 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -0.04, -0.01, 0.86 | Gyro: -1.4, 16.8, 2.5 || MPU2 Acc: -0.69, -0.14, 1.01 | Gyro: -12.3, -10.0, -16.2 || Time: 51857 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -0.25, -0.04, 0.46 | Gyro: -0.6, 16.7, 1.1 || MPU2 Acc: -0.39, -0.27, 0.45 | Gyro: -12.6, -8.9, -16.0 || Time: 51867 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -0.15, 0.01, 0.67 | Gyro: -0.7, 16.6, 1.1 || MPU2 Acc: 0.01, -0.12, 0.74 | Gyro: -11.8, -8.8, -14.2 || Time: 51879 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -0.12, -0.07, 0.63 | Gyro: -0.1, 16.5, 0.7 || MPU2 Acc: 0.13, -0.13, 0.79 | Gyro: -13.3, -7.3, -11.0 || Time: 51889 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -0.07, -0.06, 0.66 | Gyro: -0.4, 16.4, 0.8 || MPU2 Acc: -0.14, -0.03, 0.90 | Gyro: -14.4, -6.6, -8.2 || Time: 51899 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -0.06, -0.04, 0.63 | Gyro: -0.8, 17.0, 1.0 || MPU2 Acc: -0.06, 0.00, 0.72 | Gyro: -15.7, -6.3, -5.1 || Time: 51910 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -0.02, -0.06, 0.51 | Gyro: -0.6, 17.2, 1.0 || MPU2 Acc: -0.27, -0.16, 0.48 | Gyro: -16.3, -6.5, -3.4 || Time: 51919 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 0.01, -0.67, 1.37 | Gyro: 1.0, 14.8, 0.9 || MPU2 Acc: -0.47, -0.07, 0.05 | Gyro: -13.9, -6.9, -3.7 || Time: 51929 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: 0.03, 0.16, 0.23 | Gyro: -1.9, 13.3, 0.5 || MPU2 Acc: -1.36, -0.38, 0.18 | Gyro: -12.1, -8.5, -3.3 || Time: 51939 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -0.10, 0.02, 0.42 | Gyro: -1.0, 11.6, 0.8 || MPU2 Acc: -0.43, -0.56, -0.36 | Gyro: -9.5, -6.9, -4.6 || Time: 51949 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -0.17, 0.01, 0.20 | Gyro: -0.2, 10.8, 0.5 || MPU2 Acc: -0.50, -0.22, 0.36 | Gyro: -8.1, -6.2, -5.6 || Time: 51959 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -0.14, -0.09, 0.44 | Gyro: -0.3, 10.1, 0.7 || MPU2 Acc: -0.30, -0.08, 0.24 | Gyro: -7.2, -7.6, -5.4 || Time: 51969 ms
