=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.02, -0.04, -0.03 | Gyro: 0.1, -0.3, -0.1 || MPU2 Acc: -0.03, -0.02, 0.07 | Gyro: -0.5, -0.1, -0.2 || Time: 12008 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: 3.60, 1.64, -0.98 | Gyro: 33.6, 3.9, 189.3 || MPU2 Acc: -2.05, 3.79, -0.05 | Gyro: -39.6, 66.3, 129.0 || Time: 54037 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 2.82, 1.48, -1.10 | Gyro: 23.0, 13.8, 190.8 || MPU2 Acc: -1.89, 3.98, 0.43 | Gyro: -50.1, 54.3, 137.8 || Time: 54049 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 2.47, 1.55, -0.92 | Gyro: 15.2, 23.1, 194.2 || MPU2 Acc: -1.54, 3.43, 0.41 | Gyro: -58.0, 47.0, 144.4 || Time: 54058 ms
Enc Cnt: 2 | Angle: 0.3° || MPU1 Acc: 1.89, 1.38, -0.78 | Gyro: 7.7, 32.2, 197.0 || MPU2 Acc: -1.17, 2.85, 0.52 | Gyro: -66.3, 38.9, 153.7 || Time: 54068 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 1.57, 0.79, -0.31 | Gyro: 1.5, 41.5, 199.1 || MPU2 Acc: -0.68, 2.35, 0.56 | Gyro: -74.8, 35.5, 162.3 || Time: 54079 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 1.28, -0.06, 0.12 | Gyro: -0.6, 49.1, 196.7 || MPU2 Acc: -0.44, 1.73, 0.68 | Gyro: -81.4, 32.4, 166.0 || Time: 54088 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.51, -0.81, 0.41 | Gyro: -0.5, 55.7, 192.3 || MPU2 Acc: 0.17, 0.70, 0.64 | Gyro: -86.2, 32.9, 167.7 || Time: 54098 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -0.81, -1.44, 0.89 | Gyro: 4.0, 60.9, 185.2 || MPU2 Acc: 0.68, -0.07, 0.71 | Gyro: -91.3, 34.9, 166.8 || Time: 54110 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -2.11, -1.76, 1.04 | Gyro: 8.1, 63.0, 183.7 || MPU2 Acc: 1.14, -0.85, 0.85 | Gyro: -94.2, 37.8, 164.6 || Time: 54119 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.15, -2.08, 1.23 | Gyro: 14.0, 64.1, 183.3 || MPU2 Acc: 1.67, -1.57, 0.84 | Gyro: -95.7, 41.9, 162.5 || Time: 54129 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.74, -2.38, 0.95 | Gyro: 20.2, 65.4, 185.4 || MPU2 Acc: 2.04, -1.73, 1.10 | Gyro: -98.6, 47.5, 162.0 || Time: 54140 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -3.86, -2.41, 0.71 | Gyro: 24.4, 67.7, 188.0 || MPU2 Acc: 2.21, -1.84, 1.39 | Gyro: -102.8, 51.4, 161.4 || Time: 54149 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -3.95, -2.53, 0.13 | Gyro: 24.1, 71.5, 189.1 || MPU2 Acc: 1.86, -2.23, 1.77 | Gyro: -106.5, 51.2, 161.2 || Time: 54159 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -3.52, -2.31, -0.11 | Gyro: 16.8, 75.5, 184.6 || MPU2 Acc: 1.25, -2.91, 2.09 | Gyro: -108.4, 43.5, 161.5 || Time: 54169 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -3.68, -2.60, -0.61 | Gyro: 4.3, 79.2, 173.8 || MPU2 Acc: 1.19, -3.38, 2.35 | Gyro: -109.4, 28.4, 158.5 || Time: 54179 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -3.72, -2.84, -0.90 | Gyro: -11.4, 82.3, 163.8 || MPU2 Acc: 1.25, -3.49, 2.41 | Gyro: -108.4, 11.6, 154.9 || Time: 54189 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.69, -3.47, -0.66 | Gyro: -28.0, 83.9, 151.9 || MPU2 Acc: 1.79, -3.53, 2.61 | Gyro: -106.7, -6.3, 152.1 || Time: 54199 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.20, -4.25, 0.01 | Gyro: -43.4, 84.1, 134.6 || MPU2 Acc: 2.37, -3.72, 2.67 | Gyro: -103.3, -23.8, 145.4 || Time: 54210 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -2.95, -5.06, 0.88 | Gyro: -51.8, 81.6, 116.3 || MPU2 Acc: 2.67, -3.88, 2.78 | Gyro: -98.1, -34.0, 135.7 || Time: 54220 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -2.66, -5.55, 1.91 | Gyro: -56.0, 77.8, 94.1 || MPU2 Acc: 3.11, -3.81, 2.80 | Gyro: -90.8, -40.8, 124.1 || Time: 54230 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -2.91, -5.27, 2.49 | Gyro: -54.8, 71.3, 73.0 || MPU2 Acc: 3.08, -3.48, 2.94 | Gyro: -81.4, -43.3, 110.0 || Time: 54242 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -3.65, -4.71, 2.42 | Gyro: -54.7, 64.3, 61.9 || MPU2 Acc: 2.88, -3.07, 2.90 | Gyro: -74.0, -44.6, 102.1 || Time: 54252 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -4.05, -3.79, 1.99 | Gyro: -55.9, 57.3, 55.7 || MPU2 Acc: 2.89, -3.34, 2.78 | Gyro: -67.4, -44.8, 97.3 || Time: 54262 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -4.19, -3.39, 1.69 | Gyro: -59.4, 50.8, 55.0 || MPU2 Acc: 2.38, -2.98, 2.64 | Gyro: -60.4, -49.5, 95.6 || Time: 54273 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -4.03, -3.29, 1.64 | Gyro: -63.9, 46.5, 55.2 || MPU2 Acc: 2.05, -3.00, 2.94 | Gyro: -54.1, -53.8, 96.4 || Time: 54282 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -3.22, -3.33, 0.85 | Gyro: -68.4, 40.6, 54.1 || MPU2 Acc: 2.35, -2.46, 1.86 | Gyro: -50.9, -57.2, 95.0 || Time: 54292 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -2.39, -3.67, 0.40 | Gyro: -73.3, 37.1, 53.1 || MPU2 Acc: 2.48, -1.68, 1.57 | Gyro: -47.2, -61.3, 93.5 || Time: 54303 ms
Enc Cnt: -10 | Angle: -2.2° || MPU1 Acc: -1.95, -4.03, 0.54 | Gyro: -75.8, 35.1, 52.6 || MPU2 Acc: 2.27, -1.35, 1.65 | Gyro: -44.2, -64.6, 91.7 || Time: 54313 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: -1.48, -4.07, 0.65 | Gyro: -78.0, 33.8, 50.7 || MPU2 Acc: 2.53, -0.94, 1.25 | Gyro: -42.6, -65.6, 89.1 || Time: 54323 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: -1.36, -4.04, 0.98 | Gyro: -79.1, 30.8, 48.6 || MPU2 Acc: 2.34, -1.01, 1.25 | Gyro: -38.0, -67.8, 84.7 || Time: 54335 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -1.50, -4.09, 1.14 | Gyro: -78.8, 27.0, 47.1 || MPU2 Acc: 2.28, -1.08, 1.21 | Gyro: -34.3, -67.3, 80.4 || Time: 54345 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -1.27, -4.07, 1.46 | Gyro: -78.6, 22.4, 45.3 || MPU2 Acc: 2.28, -1.08, 1.26 | Gyro: -28.6, -66.9, 76.7 || Time: 54355 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: -1.05, -4.15, 1.56 | Gyro: -76.4, 17.5, 42.8 || MPU2 Acc: 2.41, -0.89, 1.18 | Gyro: -23.7, -65.5, 72.7 || Time: 54366 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -0.64, -4.28, 1.57 | Gyro: -74.3, 13.6, 39.8 || MPU2 Acc: 2.34, -0.65, 1.21 | Gyro: -20.6, -63.5, 67.7 || Time: 54375 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -0.03, -4.43, 1.52 | Gyro: -71.4, 10.4, 34.7 || MPU2 Acc: 2.37, -0.40, 1.25 | Gyro: -16.4, -61.6, 62.3 || Time: 54385 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 0.18, -4.70, 1.54 | Gyro: -68.7, 7.3, 28.8 || MPU2 Acc: 2.42, -0.27, 1.17 | Gyro: -12.7, -59.8, 56.9 || Time: 54395 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 0.08, -4.82, 1.40 | Gyro: -65.8, 4.9, 23.5 || MPU2 Acc: 2.61, -0.12, 0.96 | Gyro: -9.3, -58.0, 49.4 || Time: 54405 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -0.22, -5.15, 1.41 | Gyro: -61.4, 2.1, 20.8 || MPU2 Acc: 2.87, -0.12, 0.82 | Gyro: -5.3, -55.7, 42.6 || Time: 54415 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -0.40, -5.36, 1.45 | Gyro: -56.6, -1.3, 20.4 || MPU2 Acc: 3.27, 0.09, 0.71 | Gyro: -1.1, -51.6, 36.5 || Time: 54425 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 0.14, -5.59, 1.53 | Gyro: -48.6, -4.2, 19.8 || MPU2 Acc: 3.57, 0.31, 0.57 | Gyro: 1.7, -44.3, 29.2 || Time: 54436 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 0.99, -5.47, 1.49 | Gyro: -39.9, -5.4, 16.0 || MPU2 Acc: 3.45, 0.42, 0.60 | Gyro: 2.7, -36.8, 21.5 || Time: 54446 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 1.65, -5.17, 1.38 | Gyro: -32.1, -5.9, 9.3 || MPU2 Acc: 3.03, 0.68, 0.49 | Gyro: 4.5, -30.0, 13.1 || Time: 54456 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 1.75, -4.65, 1.00 | Gyro: -24.2, -5.2, -1.8 || MPU2 Acc: 2.49, 0.73, 0.41 | Gyro: 5.9, -24.9, 2.7 || Time: 54468 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 1.45, -3.99, 0.51 | Gyro: -20.4, -4.9, -8.7 || MPU2 Acc: 1.95, 0.73, 0.37 | Gyro: 7.4, -22.9, -3.6 || Time: 54478 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -9.13, -7.25, -17.59 | Gyro: -17.0, -5.3, -44.8 || MPU2 Acc: 5.06, -7.19, -13.76 | Gyro: -5.0, -19.9, -12.4 || Time: 54488 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: 0.72, -3.05, 3.20 | Gyro: -18.9, -16.7, -47.3 || MPU2 Acc: 0.11, -0.63, 1.63 | Gyro: 23.1, -26.3, -22.8 || Time: 54499 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 0.93, -2.72, -0.09 | Gyro: -21.7, -28.9, -56.1 || MPU2 Acc: 1.60, -0.55, -0.61 | Gyro: 25.5, -31.7, -25.5 || Time: 54509 ms
Enc Cnt: -20 | Angle: -4.7° || MPU1 Acc: 1.52, -3.22, -0.74 | Gyro: -22.3, -24.2, -63.4 || MPU2 Acc: 1.24, 0.46, -0.09 | Gyro: 26.3, -33.5, -29.4 || Time: 54519 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: 1.43, -3.92, -0.65 | Gyro: -19.7, -22.4, -71.7 || MPU2 Acc: 1.48, -0.22, -0.67 | Gyro: 23.3, -37.4, -35.2 || Time: 54530 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: 1.41, -4.11, -0.27 | Gyro: -15.1, -26.8, -81.0 || MPU2 Acc: 1.51, 0.04, -0.96 | Gyro: 22.0, -43.9, -43.3 || Time: 54540 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: 1.91, -5.22, 0.05 | Gyro: -7.6, -27.1, -88.5 || MPU2 Acc: 1.94, 0.63, -0.72 | Gyro: 21.8, -43.9, -54.7 || Time: 54550 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: 4.83, -5.27, -0.32 | Gyro: 1.5, -8.3, -105.1 || MPU2 Acc: 3.72, 2.36, 0.02 | Gyro: 19.3, -22.0, -67.5 || Time: 54562 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 3.47, 2.77, -1.92 | Gyro: 2.1, 6.0, -124.0 || MPU2 Acc: -0.77, 0.61, -0.26 | Gyro: 14.6, -12.5, -65.1 || Time: 54572 ms
Enc Cnt: -30 | Angle: -7.2° || MPU1 Acc: 1.03, 1.31, -2.03 | Gyro: -5.2, 2.0, -131.0 || MPU2 Acc: -2.24, 2.07, -1.17 | Gyro: 7.7, -24.8, -51.6 || Time: 54582 ms
Enc Cnt: -33 | Angle: -8.0° || MPU1 Acc: -0.58, 0.52, -2.55 | Gyro: -17.2, 7.1, -131.1 || MPU2 Acc: -4.61, -0.28, -1.58 | Gyro: 5.0, -36.5, -55.6 || Time: 54592 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: 0.78, 0.44, -0.85 | Gyro: -20.4, 3.7, -129.5 || MPU2 Acc: -4.17, 0.55, -1.13 | Gyro: 4.4, -45.0, -66.6 || Time: 54602 ms
Enc Cnt: -37 | Angle: -9.3° || MPU1 Acc: -0.07, -0.04, -0.94 | Gyro: -25.5, 6.1, -130.5 || MPU2 Acc: -2.24, -0.17, -0.78 | Gyro: 5.8, -49.4, -70.5 || Time: 54612 ms
Enc Cnt: -39 | Angle: -9.8° || MPU1 Acc: -10.50, -5.69, -0.47 | Gyro: -46.1, 27.7, -117.7 || MPU2 Acc: -3.99, -3.38, 2.19 | Gyro: 23.8, -64.8, -71.6 || Time: 54623 ms
Enc Cnt: -39 | Angle: -9.8° || MPU1 Acc: -1.84, -0.12, -0.94 | Gyro: -18.2, -8.4, -90.5 || MPU2 Acc: -1.68, -3.70, -4.70 | Gyro: 22.1, -54.3, -91.7 || Time: 54633 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: -3.84, -2.48, -5.45 | Gyro: -4.6, -37.3, -6.1 || MPU2 Acc: 2.28, 2.29, -5.80 | Gyro: 21.6, 5.4, -114.9 || Time: 54643 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: 0.37, -0.30, 1.66 | Gyro: -2.1, -12.5, -2.1 || MPU2 Acc: 2.06, 2.05, 1.63 | Gyro: 25.9, -13.8, -107.8 || Time: 54653 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: 0.22, 0.09, 0.45 | Gyro: 1.3, -1.0, -0.9 || MPU2 Acc: 3.06, 0.48, 2.94 | Gyro: 5.9, -8.6, -85.0 || Time: 54665 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: -0.14, 0.20, -0.53 | Gyro: 1.3, 1.8, -0.8 || MPU2 Acc: 0.94, -0.78, -1.01 | Gyro: -1.7, -4.3, -69.7 || Time: 54675 ms
Enc Cnt: -20 | Angle: -5.2° || MPU1 Acc: -0.02, 0.13, -0.35 | Gyro: 1.3, -4.4, -2.1 || MPU2 Acc: -1.07, -0.34, -0.98 | Gyro: 1.7, 1.7, -66.1 || Time: 54685 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: 0.06, 0.07, -0.07 | Gyro: 1.3, -6.2, -2.4 || MPU2 Acc: -0.63, -0.10, -1.01 | Gyro: 7.8, 2.1, -65.9 || Time: 54696 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: 0.04, 0.09, -0.06 | Gyro: 1.5, -7.0, -1.9 || MPU2 Acc: -0.70, 0.07, -0.48 | Gyro: 10.7, 1.3, -64.7 || Time: 54706 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: 0.03, 0.03, -0.10 | Gyro: 1.4, -5.7, -1.1 || MPU2 Acc: 0.09, 0.11, -0.24 | Gyro: 12.4, -0.2, -61.7 || Time: 54716 ms
Enc Cnt: -10 | Angle: -2.7° || MPU1 Acc: -0.02, 0.13, -0.11 | Gyro: 1.0, -4.9, -1.3 || MPU2 Acc: 0.33, -0.03, 0.07 | Gyro: 13.4, 0.0, -56.4 || Time: 54726 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 0.13, 0.01, 0.08 | Gyro: 0.8, -3.4, -1.0 || MPU2 Acc: -0.05, 0.23, 0.41 | Gyro: 10.8, -0.5, -52.6 || Time: 54736 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 0.12, 0.11, 0.17 | Gyro: 1.0, 0.1, -0.6 || MPU2 Acc: 0.04, 0.25, 0.63 | Gyro: 6.1, -1.6, -50.3 || Time: 54746 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -0.01, 0.04, -0.03 | Gyro: 0.8, 3.5, -0.3 || MPU2 Acc: 0.10, 0.20, 0.49 | Gyro: 2.1, -2.8, -47.8 || Time: 54757 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 0.08, 0.01, 0.09 | Gyro: 0.6, 6.7, 0.1 || MPU2 Acc: 0.22, 0.27, 0.56 | Gyro: -0.6, -3.8, -45.0 || Time: 54767 ms
Enc Cnt: 0 | Angle: -0.3° || MPU1 Acc: 0.04, 0.08, -0.04 | Gyro: 0.5, 11.3, 0.4 || MPU2 Acc: 0.16, 0.35, 0.75 | Gyro: -5.3, -5.5, -42.6 || Time: 54777 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.05, 0.13, -0.02 | Gyro: 0.2, 14.7, 0.6 || MPU2 Acc: 0.39, 0.13, 0.41 | Gyro: -9.2, -5.7, -39.9 || Time: 54787 ms
Enc Cnt: 3 | Angle: 0.5° || MPU1 Acc: 0.06, 0.11, -0.09 | Gyro: 0.2, 15.7, 0.4 || MPU2 Acc: 0.41, -0.03, -0.01 | Gyro: -10.5, -4.6, -37.6 || Time: 54797 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.02, -0.01, -0.01 | Gyro: 0.4, 16.3, 0.6 || MPU2 Acc: 0.54, -0.01, -0.11 | Gyro: -11.4, -4.5, -34.5 || Time: 54807 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.07, 0.04, -0.20 | Gyro: 0.5, 16.9, 0.5 || MPU2 Acc: 0.68, 0.11, -0.23 | Gyro: -12.7, -4.0, -31.7 || Time: 54817 ms
Enc Cnt: 7 | Angle: 1.5° || MPU1 Acc: 0.06, 0.09, -0.14 | Gyro: 0.3, 17.0, 0.6 || MPU2 Acc: 0.43, -0.04, -0.34 | Gyro: -13.0, -3.9, -28.9 || Time: 54828 ms
Enc Cnt: 8 | Angle: 1.8° || MPU1 Acc: 0.03, 0.06, -0.29 | Gyro: 0.1, 16.4, 1.0 || MPU2 Acc: 0.35, -0.04, -0.36 | Gyro: -12.7, -3.9, -27.6 || Time: 54838 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: 0.00, 0.07, -0.44 | Gyro: 0.3, 15.4, 0.5 || MPU2 Acc: 0.35, -0.03, -0.62 | Gyro: -12.8, -3.3, -26.8 || Time: 54848 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.04, 0.09, -0.50 | Gyro: 0.3, 13.7, 0.7 || MPU2 Acc: 0.15, -0.04, -0.93 | Gyro: -12.5, -4.3, -27.4 || Time: 54858 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: 0.00, 0.10, -0.50 | Gyro: 0.7, 12.2, 0.1 || MPU2 Acc: 0.44, -0.20, -1.01 | Gyro: -10.3, -5.2, -27.4 || Time: 54868 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: 0.06, 0.12, -0.49 | Gyro: 0.3, 10.1, 0.1 || MPU2 Acc: 0.94, -0.07, -0.60 | Gyro: -9.3, -4.8, -25.0 || Time: 54878 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 0.15, 0.10, -0.35 | Gyro: 0.3, 9.1, -0.1 || MPU2 Acc: 1.12, -0.05, -0.53 | Gyro: -9.5, -3.4, -21.4 || Time: 54889 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -0.01, 0.10, -0.49 | Gyro: 0.0, 7.9, 0.3 || MPU2 Acc: 1.13, -0.07, -0.67 | Gyro: -8.9, -2.0, -17.7 || Time: 54899 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.02, 0.10, -0.54 | Gyro: 0.1, 6.7, -0.2 || MPU2 Acc: 0.96, -0.11, -0.72 | Gyro: -9.5, -1.0, -15.0 || Time: 54909 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.10, 0.08, -0.56 | Gyro: 0.4, 5.5, -0.2 || MPU2 Acc: 0.97, 0.01, -0.79 | Gyro: -8.6, -0.3, -12.6 || Time: 54919 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 0.10, 0.08, -0.49 | Gyro: -0.2, 4.0, -0.3 || MPU2 Acc: 0.82, -0.04, -0.86 | Gyro: -7.0, 0.1, -10.7 || Time: 54929 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 0.03, 0.03, -0.46 | Gyro: 0.4, 2.7, -0.3 || MPU2 Acc: 0.79, 0.00, -0.98 | Gyro: -6.2, 0.3, -9.2 || Time: 54939 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 0.06, 0.13, -0.55 | Gyro: -0.1, 1.0, -0.3 || MPU2 Acc: 0.79, 0.01, -0.89 | Gyro: -5.3, 0.8, -8.4 || Time: 54949 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.08, 0.07, -0.43 | Gyro: 0.6, 0.1, -0.4 || MPU2 Acc: 0.67, -0.01, -0.73 | Gyro: -4.2, 1.5, -8.0 || Time: 54960 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.04, 0.08, -0.56 | Gyro: 0.1, -1.0, -0.2 || MPU2 Acc: 0.22, 0.01, -0.83 | Gyro: -3.3, 1.1, -7.4 || Time: 54969 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.21, 0.20, -0.05 | Gyro: 0.1, -1.4, -0.3 || MPU2 Acc: 0.44, -0.09, -0.46 | Gyro: -2.3, 2.1, -7.3 || Time: 54979 ms
Enc Cnt: 17 | Angle: 4.0° || MPU1 Acc: 0.03, 0.08, -0.47 | Gyro: 0.2, -2.9, -0.3 || MPU2 Acc: 0.65, 0.10, -0.83 | Gyro: -1.0, 3.4, -7.5 || Time: 54989 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.01, 0.08, -0.46 | Gyro: 0.1, -3.9, -0.1 || MPU2 Acc: 0.48, 0.10, -0.85 | Gyro: 0.6, 3.7, -7.8 || Time: 54999 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.12, 0.10, -0.41 | Gyro: 0.1, -4.2, -0.3 || MPU2 Acc: 0.42, 0.07, -0.62 | Gyro: 0.5, 4.3, -9.2 || Time: 55009 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.12, 0.07, -0.40 | Gyro: -0.0, -4.2, -0.1 || MPU2 Acc: 0.18, 0.17, -0.65 | Gyro: 0.9, 2.7, -11.3 || Time: 55021 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.13, 0.08, -0.38 | Gyro: 0.2, -3.9, -0.3 || MPU2 Acc: 0.37, 0.16, -0.56 | Gyro: 1.9, 2.6, -12.4 || Time: 55030 ms
Enc Cnt: 19 | Angle: 4.5° || MPU1 Acc: 0.07, 0.07, -0.41 | Gyro: 0.4, -3.8, -0.2 || MPU2 Acc: 0.50, 0.17, -0.51 | Gyro: 2.0, 2.4, -13.4 || Time: 55040 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.06, 0.12, -0.37 | Gyro: 0.7, -3.1, -0.4 || MPU2 Acc: 0.59, 0.15, -0.63 | Gyro: 1.7, 1.4, -14.1 || Time: 55051 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.13, 0.24, -0.28 | Gyro: 0.6, -1.6, -1.4 || MPU2 Acc: 0.54, -0.41, -0.19 | Gyro: 2.9, 0.4, -14.3 || Time: 55060 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.15, 0.08, -0.37 | Gyro: 1.0, -2.1, -2.6 || MPU2 Acc: 0.82, 0.34, -0.47 | Gyro: 2.1, 0.3, -13.9 || Time: 55070 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.05, 0.08, -0.39 | Gyro: 1.0, -0.9, -2.1 || MPU2 Acc: 0.89, 0.22, -0.37 | Gyro: 1.2, -0.4, -13.2 || Time: 55080 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.07, 0.05, -0.30 | Gyro: 0.8, 0.4, -1.4 || MPU2 Acc: 0.68, 0.38, -0.37 | Gyro: 0.9, -0.7, -12.7 || Time: 55091 ms
Enc Cnt: 22 | Angle: 5.2° || MPU1 Acc: 0.01, 0.02, -0.44 | Gyro: 0.5, 0.9, -0.6 || MPU2 Acc: 0.76, 0.32, -0.61 | Gyro: 0.6, -1.5, -13.4 || Time: 55101 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: 0.09, 0.06, -0.38 | Gyro: 0.7, 1.3, -0.4 || MPU2 Acc: 0.79, 0.12, -0.69 | Gyro: 1.3, -1.5, -13.2 || Time: 55111 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.09, 0.15, -0.50 | Gyro: 0.7, -0.1, -0.9 || MPU2 Acc: 0.79, -0.08, -0.91 | Gyro: 2.3, -1.3, -13.6 || Time: 55122 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -0.01, 0.10, -0.54 | Gyro: 1.0, -1.3, -1.7 || MPU2 Acc: 0.90, -0.08, -0.84 | Gyro: 2.6, -0.4, -14.4 || Time: 55131 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.05, 0.13, -0.44 | Gyro: 1.8, -2.1, -2.7 || MPU2 Acc: 0.91, -0.04, -0.84 | Gyro: 4.0, 0.6, -14.5 || Time: 55141 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.05, 0.12, -0.48 | Gyro: 2.0, -3.7, -3.7 || MPU2 Acc: 0.70, 0.06, -0.70 | Gyro: 4.8, 2.1, -15.7 || Time: 55153 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 0.04, 0.03, -0.33 | Gyro: 2.6, -4.1, -4.8 || MPU2 Acc: 0.77, 0.15, -0.71 | Gyro: 5.5, 2.5, -16.7 || Time: 55163 ms
